NVP,Novo Aripuana Airport,Novo Aripuana,Brazil,3404
LVR,Bom Futuro Airport,Lucas do Rio Verde,Brazil,6548
FRC,Franca Airport,Franca,Brazil,7180
DOU,Dourados Airport,Dourados,Brazil,834
LBR,Labrea Airport,Labrea,Brazil,2553
ROO,Rondonopolis Airport,Rondonopolis,Brazil,1714
GPB,Tancredo Thomaz de Faria Airport,Guarapuava,Brazil,6344
JCB,Joacaba Airport,Joacaba,Brazil,1796
RVD,General leite de Castro Airport,Rio Verde,Brazil,7235
AAX,Araxa Airport,Araxa,Brazil,7441
MBZ,Maues Airport,Maues,Brazil,7864
RBB,Borba Airport,Borba,Brazil,1464
CIZ,Coari Airport,Coari,Brazil,3638
BAZ,Barcelos Airport,Barcelos,Brazil,7438
DMT,Diamantino Airport,Diamantino,Brazil,661
GNM,Guanambi Airport,Guanambi,Brazil,2369
QDJ,Tsletsi Airport,Djelfa,Algeria,4054
LBZ,Lucapa Airport,Lucapa,Angola,7199
KNP,Kapanda Airport,Kapanda,Angola,5523
AMC,Am Timan Airport,Am Timan,Chad,3690
GSQ,Sharq Al-Owainat Airport,Sharq Al-Owainat,Egypt,2151
MRB,Eastern WV Regional Airport,Martinsburg,United States,9573
AWA,Awasa Airport,Awasa,Ethiopia,3333
JIJ,Jijiga Airport,Jijiga,Ethiopia,416
MKS,Mekane Salam Airport,Mekane Selam,Ethiopia,5933
DBM,Debre Marqos,Debre Marqos,Ethiopia,9920
DBT,Debre Tabor Airport,Debre Tabor,Ethiopia,2485
QHR,Harar Meda Airport,Debre Zeyit,Ethiopia,9293
GOB,Robe Airport,Goba,Ethiopia,2809
MYB,Mayumba Airport,Mayumba,Gabon,5980
MRE,Mara Serena Airport,Masai Mara,Kenya,7875
RBX,Rumbek Airport,Rumbek,Sudan,8742
CPA,Cape Palmas Airport,Greenville,Liberia,3857
AMY,Ambatomainty Airport,Ambatomainty,Madagascar,8198
UKY,Kyoto,Kyoto,Japan,2528
BZB,Bazaruto Island Airport,Bazaruto Island,Mozambique,1884
BCW,Benguera Island Airport,Benguera Island,Mozambique,4045
IBL,Indigo Bay Lodge Airport,Indigo Bay Lodge,Mozambique,1477
MAX,Ouro Sogui Airport,Matam,Senegal,920
BDI,Bird Island Airport,Bird Island,Seychelles,6493
WHF,Wadi Halfa Airport,Wadi Halfa,Sudan,708
NBE,Enfidha - Zine El Abidine Ben Ali International Airport,Enfidha,Tunisia,7501
PAF,Pakuba Airport,Pakuba,Uganda,4282
HTY,Hatay Airport,Hatay,Turkey,6722
RVV,Raivavae Airport,Raivavae,French Polynesia,1760
FUO,Foshan,Foshan,China,2553
HUZ,Huizhou,Huizhou,China,1833
ILD,Lleida-Alguaire Airport,Lleida,Spain,7688
WPR,Aeropuerto Capitan Fuentes Martinez,Porvenir,Chile,3350
BIU,Bildudalur Airport,Bildudalur,Iceland,9583
GJR,Gjogur Airport,Gjogur,Iceland,359
SAK,Saudarkrokur,Saudarkrokur,Iceland,1671
IIA,Inishmaan Aerodrome,Inishmaan,Ireland,1576
TDK,Taldykorgan Airport,Taldykorgan,Kazakhstan,2924
ULG,Olgii Airport,Olgii,Mongolia,4338
XDB,Lille,Lille,France,675
VGD,Vologda Airport,Vologda,Russia,2708
BVV,Burevestnik Airport,Iturup Island,Russia,4075
OHH,Okha Airport,Okha,Russia,1566
LDG,Leshukonskoye Airport,Arkhangelsk,Russia,4734
HSK,Huesca-Pirineos Airport,Huesca,Spain,2255
CQM,Ciudad Real Central Airport,Ciudad Real,Spain,2712
NJF,Al Najaf International Airport,Najaf,Iraq,3494
CSA,Colonsay Airport,Colonsay,United Kingdom,8965
COL,Coll Airport,Coll,United Kingdom,558
RKH,Rock Hill York Co Bryant Airport,Rock Hill,United States,7567
AGC,Allegheny County Airport,Pittsburgh,United States,6380
NZC,Cecil Field,Jacksonville,United States,914
FTY,Fulton County Airport Brown Field,Atlanta,United States,7536
TSO,Tresco Heliport,Tresco,United Kingdom,977
TII,Tarin Kowt Airport,Tarin Kowt,Afghanistan,7963
ZAJ,Zaranj Airport,Zaranj,Afghanistan,8531
CCN,Chaghcharan Airport,Chaghcharan,Afghanistan,8614
FUG,Fuyang Airport,Fuyang,China,2232
LCX,Longyan Airport,Longyan,China,287
BSD,Baoshan Airport,Baoshan,China,8076
ACX,Xingyi Airport,Xingyi,China,2926
XZM,Macau Ferry Pier,Macau,Macau,1254
HZH,Liping Airport,Liping,China,8405
60J,Ocean Isle Beach Airport,Ocean Isle Beach,United States,6313
OSU,Ohio State University Airport,Columbus,United States,8684
RSI,Rio Sidra,Rio Sidra,Panama,3119
ADS,Addison,Addison,United States,7614
DTS,Destin,Destin,United States,2749
RBN,Fort Jefferson,Fort Jefferson - Dry Tortugas,United States,355
KHE,Chernobayevka Airport,Kherson,Ukraine,60
SZS,Ryans Creek Aerodrome,Stewart Island,New Zealand,4173
HJJ,Zhijiang Airport,Zhijiang,China,5808
YQI,Yarmouth Airport,Yarmouth,Canada,1101
ISO,Kinston Regional Jetport,Kinston,United States,3702
FFA,First Flight Airport,Kill Devil Hills,United States,4998
LNJ,Lincang Airport,Lincang,China,3449
WNH,Wenshan Airport,Wenshan,China,8950
PLL,Ponta Pelada Airport,Manaus,Brazil,7494
SJL,Sao Gabriel da Cachoeira Airport,Sao Gabriel da Cachoeira,Brazil,9590
CKS,Carajas Airport,Parauapebas,Brazil,5252
ITB,Cachimbo,Itaituba,Brazil,3873
LTU,Latur Airport,Latur,India,7690
MWK,Matak Airport,Anambas Islands,Indonesia,8896
QFZ,Mainz Finthen,Mainz,Germany,3766
QMZ,Mainz,Mainz,Germany,8280
GWW,Berlin Gatow,Berlin,Germany,5358
ZPQ,Rheine Bentlage,Rheine,Germany,6837
TTR,Tana Toraja Airport,Toraja,Indonesia,8192
PGU,Persian Gulf Airport,Khalije Fars,Iran,2525
YES,Yasuj Airport,Yasuj,Iran,6184
OSB,Mosul International Airport,Mosul,Iraq,1014
TJH,Tajima Airport,Toyooka,Japan,6703
AXJ,Amakusa Airfield,Amakusa,Japan,7035
KKX,Kikai Airport,Kikai,Japan,698
AGJ,Aguni Airport,Aguni,Japan,1635
HAE,Haeju Airport,Haeju,North Korea,6004
LAC,Layang Layang Airport,Layang Layang Atoll,Malaysia,6017
UGA,Bulgan Airport,Bulgan,Mongolia,2199
ULO,Ulaangom Airport,Ulaangom,Mongolia,5028
BPR,Borongan Airport,Borongan,Philippines,2955
LBX,Lubang Community Airport,Lubang,Philippines,6174
BJT,Bentota Airport,Bentota,Sri Lanka,3145
DIW,Dickwella Airport,Dickwella,Sri Lanka,7144
TJU,Kulob Airport,Kulyab,Tajikistan,1507
CMJ,Cimei Airport,Cimei,Taiwan,8002
TAZ,Dasoguz Airport,Dasoguz,Turkmenistan,6772
BWB,Barrow Island Airport,Barrow Island,Australia,4176
MWB,Morawa Airport,Morawa,Australia,5919
EXM,Exmouth Airport,Exmouth,Australia,925
DRB,Derby Airport,Derby,Australia,3340
WGE,Walgett Airport,Walgett,Australia,8559
BRT,Bathurst Island Airport,Bathurst Island,Australia,5976
DKI,Dunk Island Airport,Dunk Island,Australia,8789
LZR,Lizard Island Airport,Lizard Island,Australia,3404
HLT,Hamilton Airport,Hamilton,Australia,8293
HCQ,Halls Creek Airport,Halls Creek,Australia,581
FIZ,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,2953
RVT,Ravensthorpe Airport,Ravensthorpe,Australia,4265
PVU,Provo Municipal Airport,Provo,United States,9009
SBS,Steamboat Springs Airport-Bob Adams Field,Steamboat Springs,United States,6638
DTA,Delta Municipal Airport,Delta,United States,2564
RIF,Richfield Minicipal Airport,Richfield,United States,7959
PUC,Carbon County Regional-Buck Davis Field,Price,United States,1937
LAM,Los Alamos Airport,Los Alamos,United States,5163
BXS,Borrego Valley Airport,Borrego Springs,United States,96
HII,Lake Havasu City Airport,Lake Havasu City,United States,1037
INW,Winslow-Lindbergh Regional Airport,Winslow,United States,1027
DGL,Douglas Municipal Airport,Douglas,United States,1494
MZK,Marakei Airport,Marakei,Kiribati,2954
AEA,Abemama Atoll Airport,Abemama,Kiribati,756
AAK,Aranuka Airport,Buariki,Kiribati,4267
KUC,Kuria Airport,Kuria,Kiribati,834
AIS,Arorae Island Airport,Arorae,Kiribati,615
TMN,Tamana Airport,Tamana,Kiribati,5105
BEZ,Beru Island Airport,Beru Island,Kiribati,3527
NIG,Nikunau Airport,Nikunau,Kiribati,2573
BBG,Butaritari Atoll Airport,Butaritari,Kiribati,8151
MTK,Makin Airport,Makin,Kiribati,8583
MNK,Maiana Airport,Maiana,Kiribati,2256
NON,Nonouti Airport,Nonouti,Kiribati,5249
TSU,Tabiteuea South Airport,Tabiteuea,Kiribati,1022
BOT,Bosset Airport,Bosset,Papua New Guinea,716
IMI,Ine Airport,Ine,Marshall Islands,2177
TIC,Tinak Airport,Tinak,Marshall Islands,8090
EAL,Elenak Airport,Elenak,Marshall Islands,419
LML,Lae Airport,Lae,Marshall Islands,3667
AIC,Airok Airport,Airok,Marshall Islands,1999
EJT,Enejit Airport,Enejit,Marshall Islands,2042
WTZ,Whitianga Airport,Whitianga,New Zealand,9703
KTF,Takaka Aerodrome,Takaka,New Zealand,6480
C23,Peleliu Airfield,Peleliu,Palau,3221
AAU,Asau Airport,Savai\\'i,Samoa,6276
AFT,Afutara Airport,Afutara,Solomon Islands,7518
RNA,Ulawa Airport,Ulawa,Solomon Islands,1010
CHY,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,7521
NNB,Santa Ana Airport,Santa Ana,Solomon Islands,7877
XYA,Yandina Airport,Yandina,Solomon Islands,2688
BPF,Batuna Airport,Batuna,Solomon Islands,9541
BOW,Bartow Municipal Airport,Bartow,United States,9212
KMW,Sokerkino,Kostroma,Russia,464
FTI,Fitiuta Airport,Fiti\\'uta,American Samoa,1295
OFU,Ofu Airport,Ofu,American Samoa,4014
LVK,Livermore Municipal,Livermore,United States,5858
MPI,MariposaYosemite,Mariposa,United States,921
GFY,Grootfontein,Grootfontein,Namibia,3482
NDU,Rundu,Rundu,Namibia,3504
BPU,Beppu Airport,Beppu,Japan,1702
HRN,Heron Island,Heron Island,Australia,3440
LYT,Lady Elliot Island,Lady Elliot Island,Australia,7338
ORS,Orpheus Island,Orpheus Island,Australia,7290
AGM,Tasiilaq,Angmagssalik,Greenland,2460
TRM,Jacqueline Cochran Regional Airport,Palm Springs,United States,9313
SMO,Santa Monica Municipal Airport,Santa Monica,United States,5538
UDD,Bermuda Dunes Airport,Palm Springs,United States,5908
ZSY,Scottsdale Airport,Scottsdale,United States,8104
OLM,Olympia Regional Airpor,Olympia,United States,7893
DWA,Yolo County Airport,Davis-Woodland-Winters,United States,3513
RIL,Garfield County Regional Airport,Rifle,United States,3180
SAA,Shively Field Airport,SARATOGA,United States,6047
PDK,Dekalb-Peachtree Airport,Atlanta,United States,2684
BMG,Monroe County Airport,Bloomington,United States,7886
SUA,Witham Field Airport,Stuart,United States,160
MMU,Morristown Municipal Airport,Morristown,United States,6946
APC,Napa County Airport,Napa,United States,8734
SDM,Brown Field Municipal Airport,San Diego,United States,2748
PHK,Pahokee Airport,Pahokee,United States,2354
KIE,Kineshma,Kineshma,Russia,5059
NEZ,Nezhitino,Nezhitino,Russia,9899
MFT,Machu Pichu Airport,Machu Pichu,Peru,4634
ECP,Panama City-NW Florida Bea.,Panama City,United States,7490
SBD,San Bernardino International Airport,San Bernardino,United States,3621
VAL,Valenca Airport,Valenca,Brazil,3354
MVF,Dix Sept Rosado Airport,Mossoro,Brazil,6715
CAU,Caruaru Airport,Caruaru,Brazil,9641
AWK,Wake Island Afld,Wake island,Wake Island,1646
QNV,Aeroclube de Nova Iguacu,Nova Iguacu,Brazil,3479
XPG,Gare du Nord,Paris,France,6359
XGB,Gare Montparnasse,Paris,France,7209
XSH,Saint-Pierre-des-Corps,Tours,France,7529
SQL,San Carlos Airport,San Carlos,United States,550
OSZ,Koszalin - Zegrze Pomorskie Airport,Koszalin,Poland,9954
LEY,Lelystad Airport,Lelystad,Netherlands,2066
RWI,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,9600
SXQ,Soldotna Airport,Soldotna,United States,778
SEE,Gillespie,El Cajon,United States,7494
LTX,Cotopaxi International Airport,Latacunga,Ecuador,7777
STP,London St Pancras,London,United Kingdom,5807
ZYA,Amsterdam Centraal,Amsterdam,Netherlands,5211
JMY,Mammy Yoko Heliport,Freetown,Sierra Leone,4152
PHA,Phan Rang Airport,Phan Rang,Vietnam,1426
SQH,Na-San Airport,Son-La,Vietnam,2136
TKF,Truckee-Tahoe Airport,Truckee,United States,4668
FRJ,Frejus Saint Raphael,Frejus,France,8531
GEX,Geelong Airport,Geelong,Australia,985
QPP,Berlin Hauptbahnhof,Berlin,Germany,374
MGR,Moultrie Municipal Airport,Moultrie,United States,8964
RYY,Cobb County Airport-Mc Collum Field,Atlanta,United States,7295
ONH,Oneonta Municipal Airport,Oneonta,United States,8213
ASI,Wideawake Field,Georgetown Acension Island Santa Helena,United Kingdom,6531
4U9,Dell Flight Strip,Dell,United States,2514
LVM,Mission Field Airport,Livingston-Montana,United States,8138
ZWR,Kota Kinabalu Airport,Kota Kinabalu,Malaysia,8555
6S0,Big Timber Airport,Big Timber,United States,4643
BIV,Tulip City Airport,Holland,United States,2094
HEN,Hernesaari Heliport,Helsinki,Finland,1694
JRA,West 30th St. Heliport,New York,United States,6893
LAL,Lakeland Linder Regional Airport,Lakeland,United States,9323
SYH,Syangboche,Syangboche,Nepal,7657
IDL,Idlewild Intl,New York,United States,4934
RBK,French Valley Airport,Murrieta-Temecula,United States,2354
FNU,Fenosu,Oristano,Italy,6117
MYQ,Mysore Airport,Mysore,India,1311
PCW,Erie-Ottawa Regional Airport,Port Clinton,United States,3836
MGY,Dayton-Wright Brothers Airport,Dayton,United States,7391
RID,Richmond Municipal Airport,Richmond,United States,3250
FDY,Findlay Airport,Findley,United States,4720
PEA,Penneshaw Airport,Penneshaw,Australia,1929
KFX,Kaufbeuren BF,Kaufbeuren,Germany,1138
MUQ,Munich HBF,Munich,Germany,8735
NUR,Nurnberg HBF,Nurnberg,Germany,9812
EBE,Ebenhofen BF,Ebenhofen,Germany,2052
AUB,Augsburg HBF,Augsburg,Germany,1742
BIE,Biessenhofen BF,Biessenhofen,Germany,8459
BUH,Buchloe BF,Buchloe,Germany,3587
FUX,Fussen BF,Fussen,Germany,4046
KEX,Kempten HBF,Kempten,Germany,774
AIE,Aiome,Aiome,Papua New Guinea,1051
SIM,Simbai,Simbai,Papua New Guinea,6931
AUJ,Ambunti,Ambunti,Papua New Guinea,5281
OAL,Marktoberdorf BF,Marktoberdorf,Germany,6146
MOS,Marktoberdorf Schule,Marktoberdorf,Germany,1796
ESX,Essen HBF,Essen,Germany,9927
BOX,Bochum HBF,Bochum,Germany,8424
KOX,Koln HBF,Koln,Germany,1945
BBP,Bembridge,Bembridge,United Kingdom,3885
LES,Leuterschach BF,Leuterschach,Germany,136
SPF,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,1669
KNO,Knokke-Heist Westkapelle Heliport,Knokke,Belgium,4478
QYD,Gdynia,Gdynia,Poland,5646
OLV,Olive Branch Muni,Olive Branch,United States,53
ONQ,Zonguldak,Zonguldak,Turkey,2426
BJC,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,4982
SLE,McNary Field,Salem,United States,8925
UTM,Tunica Municipal Airport,Tunica,United States,1999
ZKB,Kasaba Bay Airport,Kasaba Bay,Zambia,7345
LND,Lindau HBF,Lindau,Germany,258
WPU,Guardiamarina Zanartu Airport,Puerto Williams,Chile,1372
UDE,Volkel AB,Volkel,Netherlands,2445
MWC,Lawrence J Timmerman Airport,Milwaukee,United States,3026
JVL,Southern Wisconsin Regional Airport,Janesville,United States,6911
HTF,Hatfield,Hatfield,United Kingdom,2165
GKY,Arlington Municipal,Arlington,United States,3652
LZU,Gwinnett County Airport-Briscoe Field,Lawrenceville,United States,9858
BWG,Bowling Green-Warren County Regional Airport,Bowling Green,United States,3812
RVS,Richard Lloyd Jones Jr Airport,Tulsa,United States,7333
NOI,Krymsk,Novorossiysk,Russia,2600
NHD,Minhad HB,Minhad AB,United Arab Emirates,655
KGO,Kirovograd,Kirovograd,Ukraine,6261
DBB,Alalamain Intl.,Dabaa City,Egypt,855
BCE,Bryce Canyon,Bryce Canyon,United States,8173
HDB,Heidelberg,Heidelberg,Germany,9605
BUY,Burlington-Alamance Regional Airport,Burlington,United States,3987
CKL,Chkalovsky Airport,Shchyolkovo,Russia,7626
TCZ,Tengchong Tuofeng Airport,Tengchong,China,6828
UKS,Belbek Sevastopol International Airport,Sevastopol,Ukraine,8744
BER,Berlin Brandenburg Willy Brandt,Berlin,Germany,1905
WZY,Paradise Island Seaplane Base,Nassau,Bahamas,3076
JCI,New Century AirCenter Airport,Olathe,United States,4059
ESN,Easton-Newnam Field Airport,Easton,United States,2276
HMR,Stafsberg Airport,Hamar,Norway,3623
R49,Ferry County Airport,Republic,United States,278
MYV,Yuba County Airport,Yuba City,United States,106
STO,Stockholm Cruise Port,Stockholm,Sweden,811
JHE,Helsingborg Cruise Port,Helsingborg,Sweden,851
DUC,Halliburton Field Airport,Duncan,United States,3338
E91,Chinle Municipal Airport,Chinle,United States,6624
UVA,Garner Field,Uvalde,United States,330
LOT,Lewis University Airport,Lockport,United States,3997
C16,Frasca Field,Urbana,United States,874
CCR,Buchanan Field Airport,Concord,United States,932
OCA,Key Largo,Ocean Reef Club Airport,United States,2269
YUS,Yushu Batang,Yushu,China,1957
PYC,Playon Chico,Playon Chico,Panama,4611
UTU,Ustupo,Ustupo,Panama,8500
MPU,Mamitupo,Mamitupo,Panama,6206
HIA,Huai An Lianshui Airport,Huai An,China,8710
PVE,El Porvenir,El Porvenir,Panama,1103
YOO,Oshawa Airport,Oshawa,Canada,8841
LHA,Lahr Airport,Lahr,Germany,6531
SGH,Springfield-Beckly Municipal Airport,Springfield,United States,7808
MSI,Sun Island Airport,South Aari Atoll,Maldives,4638
HEX,Herrera International Airport,Santo Domingo,Dominican Republic,2393
CDA,Cooinda,Cooinda,Australia,968
JAB,Jabiru,Jabiru,Australia,9111
RGB,Regensburg HBF,Regensburg,Germany,9945
TLG,Treuchtlingen BF,Treuchtlingen,Germany,1326
MPB,Miami Seaplane Base,Miami,United States,604
HGS,Hastings Airport,Freetown,Sierra Leone,9451
TOP,Philip Billard Muni,Topeka,United States,987
EMP,Emporia Municipal Airport,Emporia,United States,1305
NGQ,Gunsa,Shiquanhe,China,7000
CSO,Magdeburg-Cochstedt,Cochstedt,Germany,1355
WZB,Wurzburg HBF,Wurzburg,Germany,9722
TKI,Collin County Regional Airport at Mc Kinney,DALLAS,United States,2039
PWK,Chicago Executive,Chicago-Wheeling,United States,1813
KLS,Kelso Longview,Kelso,United States,706
3W2,Put-in-Bay Airport,Put-in-Bay,United States,4762
ZTA,Tureia Airport,Tureia,French Polynesia,6219
TWD,Jefferson County Intl,Port Townsend,United States,220
38W,Lynden Airport,Lynden,United States,4858
0S9,Jefferson County Intl,Port Townsend,United States,2944
PUE,Puerto Obaldia,Puerto Obaldia,Panama,1397
KHC,Kerch Intl,Kerch,Ukraine,8758
XKL,Sentral,Kuala Lumpur,Malaysia,5145
UKA,Ukunda Airport,Ukunda,Kenya,5053
ILN,Wilmington Airborne Airpark,Wilmington,United States,6841
AVW,Marana Regional,Tucson,United States,9898
CGZ,Casa Grande Municipal Airport,Casa Grande,United States,4456
BXK,Buckeye Municipal Airport,Buckeye,United States,8492
E63,Gila Bend Municipal Airport,Gila Bend,United States,1241
MMI,McMinn Co,Athens,United States,729
STK,Sterling Municipal Airport,Sterling,United States,5565
RWL,Rawlins Municipal Airport-Harvey Field,Rawlins,United States,9799
YZY,Mackenzie Airport,Mackenzie British Columbia,Canada,3872
CDW,Caldwell Essex County Airport,Caldwell,United States,7010
AIZ,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,203
L35,Big Bear City,Big Bear,United States,5045
KIP,KIEV  INTERNATIONAL AIRPORT,KIEV,Ukraine,3042
BAM,Bamberg BF,Bamberg,Germany,3535
IGS,Ingolstadt BF,Ingolstadt,Germany,2649
TVI,Thomasville Regional Airport,Thomasville,United States,7743
HSH,Henderson Executive Airport,Henderson,United States,5635
GML,Gostomel Antonov,Kiev,Ukraine,1144
TMA,Henry Tift Myers Airport,Tifton,United States,4783
ZRB,Frankfurt-Main Hauptbahnhof,Frankfurt,Germany,3980
XYG,Praha hlavni nadrazi,Prague,Czech Republic,7273
ULX,Ulusaba Airstrip,Ulusaba,Namibia,9218
QXR,RADOM,RADOM,Poland,7480
DVT,Deer Valley Municipal Airport,Phoenix ,United States,6676
YBW,Calgary Springbank Airport,Calgary,Canada,6690
YGE,Golden Airport,Golden,Canada,8768
YRV,Revelstoke Airport,Revelstoke,Canada,1454
TYA,Tula,Tula,Russia,2418
HDO,Hondo Municipal Airport,Hondo,United States,1457
ZHY,Zhongwei Xiangshan Airport,Zhongwei,China,9840
MCL,McKinley National Park Airport,McKinley Park,United States,4750
LHD,Lake Hood Seaplane Base,Anchorage,United States,1249
PPC,Prospect Creek Airport,Prospect Creek,United States,4507
KHW,Khwai River Lodge,Khwai River,Botswana,4079
TXG,Taichung Airport,Taichung,Taiwan,5993
HCC,Columbia County,Hudson NY,United States,6753
HLG,Wheeling Ohio County Airport,Wheeling,United States,3999
FZG,Fitzgerald Municipal Airport,Fitzgerald,United States,8708
40J,Perry-Foley Airport,Perry,United States,5559
70J,Cairo-Grady County Airport,Cairo,United States,8071
SSX,Samsun ,Samsun,Turkey,5499
XYE,Ye,Ye,Burma,6214
DWC,Dubai Al Maktoum,Dubai,United Arab Emirates,4585
RKP,Aransas County Airport,Rockport,United States,1006
NDA,Bandanaira Airport,Bandanaira-Naira Island,Indonesia,9951
MVV,Megeve Airport,Verdun,France,4092
MFX,Meribel Airport,Ajaccio,France,5083
AEB,Tianyang,Baise,China,8821
OKF,Okaukuejo Airport,Okaukuejo,Namibia,6182
OKU,Mokuti Lodge Airport,Mokuti Lodge,Namibia,3601
PSH,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,1230
CKF,Crisp County Cordele Airport,Cordele,United States,7118
OMN,Ormond Beach municipal Airport,Ormond Beach,United States,8519
TTD,Portland Troutdale,Troutdale,United States,7904
HIO,Portland Hillsboro,Hillsboro,United States,4383
24J,Suwannee County Airport,Live Oak,United States,6099
KHT,FOB Salerno,Khost,Afghanistan,8325
NYT,NAYPYITAW,NAYPYITAW,Burma,266
GAI,Montgomery County Airpark,Gaithersburg,United States,2717
AZ3,Sharona,Sharona,Afghanistan,150
YTA,Pembroke Airport,Pembroke,Canada,3743
TSB,Tsumeb Airport,Tsumeb,Namibia,1370
YSD,Suffield Heliport,Suffield,Canada,5527
BNU,Aeroporto Blumenau,BLUMENAU,Brazil,4159
SIB,Aeroclub Sibiu,Sibiu,Romania,8214
CIO,Aeroclub Cioca,Timisoara,Romania,5257
CVX,Charlevoix Municipal Airport,Charelvoix,United States,692
2J9,Quincy Municipal Airport,Quincy,United States,2643
RCE,Roche Harbor Seaplane Base,Roche Harbor,United States,6334
BYW,Blakely Island Airport,Blakely Island,United States,4628
RSJ,Rosario Seaplane Base,Rosario,United States,8265
WSX,Westsound Seaplane Base,Westsound,United States,4064
FBS,Friday Harbor Seaplane Base,Friday Harbor,United States,2565
YRR,Big Bay Water Aerodrome,Big Bay,Canada,9296
L06,Furnace Creek,Death Valley National Park,United States,9500
YCC,Cornwall Regional Airport,Cornwall,Canada,8004
IZA,Zona da Mata Regional Airport,Juiz de Fora,Brazil,4852
XFL,Flagler County Airport,Flagler,United States,2612
DVA,Aeroclub Deva,Deva,Romania,1426
DZM,Aeroclub Cluj,Dezmir,Romania,516
MVL,Morrisville Stowe State Airport,Morrisville,United States,9563
RBD,Dallas Executive Airport,Dallas,United States,8912
6Y8,Welke Airport,Beaver Island,United States,2127
MOW,MOW,Moscow,Russia,8597
WST,Westerly State Airport,Washington County,United States,8849
BID,Block Island State Airport,Block Island,United States,6496
369,Atmautluak Airport,Atmautluak,United States,6534
NME,Nightmute Airport,Nightmute,United States,1847
OOK,Toksook Bay Airport,Toksook Bay,United States,169
TNK,Tununak Airport,Tununak,United States,4448
GNU,Goodnews Airport,Goodnews Bay,United States,2099
WWT,Newtok Airport,Newtok,United States,8328
ACU,Achutupo Airport,Achutupo,Panama,7227
TUW,Tubuala Airport,Tubuala,Panama,7231
GHE,Garachine Airport,Garachine,Panama,6293
MPP,Mulatupo Airport,Mulatupo,Panama,2932
OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,5215
VIN,Vinnitsa,Vinnitsa,Ukraine,6845
QXG,Angers St Laud,Angers,France,2947
BGE,Decatur County Industrial Air Park,Bainbridge,United States,8275
ZKG,Kegaska Airport,Kegaska,Canada,4638
YBI,Black Tickle Airport,Black Tickle,Canada,826
SPZ,Silver Springs Airport,Silver Springs,United States,5853
WHP,Whiteman Airport,Los Angeles,United States,543
MAE,Madera Municipal Airport,Madera,United States,6802
U76,Mountain Home Municipal Airport,Mountain Home,United States,1013
YZZ,Trail Airport,Trail,Canada,9608
YAB,Arctic Bay Airport,Arctic Bay,Canada,8909
BCV,Hector Silva Airstrip,Belmopan,Belize,92
MPY,Maripasoula Airport,Maripasoula,French Guiana,4821
LDX,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,1307
AAJ,Cayana Airstrip,Cayana,Suriname,2893
LDO,Laduani Airstrip,Laduani,Suriname,7895
KJI,Kanas Airport,Burqin,China,5137
CPB,Capurgana Airport,Capurgana,Colombia,5709
HMB,Sohag International,Sohag,Egypt,9650
RVY,Rivera International Airport,Rivera,Uruguay,5586
POJ,Patos de Minas Airport,Patos de Minas,Brazil,667
JTC,Bauru-Arealva,Bauru,Brazil,7880
OIA,Ourilandia do Norte Airport,Ourilandia do Norte,Brazil,1848
RDC,Redencao Airport,Redencao,Brazil,1357
SXX,Sao Felix do Xingu Airport,Sao Felix do Xingu,Brazil,3764
BYO,Bonito Airport,Bointo,Brazil,6471
SXO,Sao Felix do Araguaia Airport,Sao Felix do Araguaia,Brazil,4736
CFC,Carlos Alberto da Costa Neves Airport,Cacador,Brazil,8868
CAF,Carauari Airport,Carauari,Brazil,9415
ERN,Amaury Feitosa Tomaz Airport,Eirunepe,Brazil,6603
CCI,Concordia Airport,Concordia,Brazil,3364
FBE,Paulo Abdala Airport,Francisco Beltrao,Brazil,6341
CFO,Confresa Airport,Confresa,Brazil,6573
19A,Jackson County Airport,Jefferson,United States,3025
AAF,Apalachicola Regional Airport,Apalachicola,United States,3831
UMU,Orlando de Carvalho Airport,Umuarama,Brazil,9961
DTI,Diamantina Airport,Diamantina,Brazil,1516
FBA,Fonte Boa Airport,Fonte Boa,Brazil,1974
OLC,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,7779
HUW,Humaita Airport,Humaita,Brazil,4425
IRZ,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,1216
ORX,Oriximina Airport,Oriximina,Brazil,3497
UNA,Una-Comandatuba Airport,Una,Brazil,5909
TEF,Telfer Airport,Telfer,Australia,4085
GZP,Gazipasa Airport,Alanya,Turkey,9163
SGJ,St. Augustine Airport,St. Augustine,United States,9182
LDZ,Londolozi,Londolozi,South Africa,2745
INY,Singita Sabi Sands,Sabi Sands,South Africa,4988
DQH,Douglas Municipal Airport,Douglas,United States,4908
FRP,St Lucie County International Airport,Fort Pierce,United States,1187
ALX,Alexandria,Alexandria,United States,3191
TAN,Taunton Municipal Airport - King Field,Taunton,United States,93
PYM,Plymouth Municipal Airport,Plymouth,United States,6866
